,pred_hy
1931,"[57, 18, 62]"
1932,"[17, 43, 61]"
1933,"[56, 38, 46]"
1934,"[56, 46, 38]"
1935,"[56, 38, 46]"
1936,"[56, 38, 46]"
1937,"[13, 29, 22]"
1938,"[13, 29, 22]"
1939,"[42, 54, 39]"
1940,"[26, 60, 38]"
1941,"[32, 57, 54]"
1942,"[34, 23, 63]"
1943,"[34, 23, 63]"
1944,"[34, 23, 63]"
1945,"[17, 61, 54]"
1946,"[48, 37, 39]"
1947,"[49, 42, 57]"
1948,"[56, 16, 13]"
1949,"[57, 19, 15]"
1950,"[57, 19, 15]"
1951,"[57, 19, 15]"
1952,"[57, 19, 15]"
1953,"[42, 61, 31]"
1954,"[42, 61, 31]"
1955,"[59, 22, 39]"
1956,"[32, 19, 60]"
1957,"[32, 19, 60]"
1958,"[32, 19, 60]"
1959,"[49, 60, 29]"
1960,"[16, 59, 52]"
1961,"[57, 50, 54]"
1962,"[49, 38, 39]"
1963,"[49, 59, 38]"
1964,"[49, 59, 38]"
1965,"[49, 59, 38]"
1966,"[59, 47, 39]"
1967,"[59, 39, 47]"
1968,"[24, 19, 38]"
1969,"[58, 35, 30]"
1970,"[0, 60, 13]"
1971,"[0, 60, 13]"
1972,"[19, 38, 23]"
1973,"[19, 38, 23]"
1974,"[17, 43, 62]"
1975,"[41, 19, 62]"
1976,"[28, 13, 60]"
1977,"[54, 17, 62]"
1978,"[62, 17, 54]"
1979,"[25, 53, 57]"
1980,"[40, 34, 27]"
1981,"[40, 34, 27]"
1982,"[60, 45, 54]"
1983,"[25, 59, 60]"
1984,"[56, 42, 29]"
1985,"[34, 13, 53]"
1986,"[46, 58, 54]"
1987,"[19, 13, 31]"
1988,"[16, 58, 22]"
1989,"[41, 43, 62]"
1990,"[34, 60, 37]"
1991,"[56, 20, 60]"
1992,"[48, 6, 55]"
1993,"[58, 43, 44]"
1994,"[37, 38, 22]"
1995,"[42, 19, 39]"
1996,"[42, 19, 39]"
1997,"[35, 37, 38]"
1998,"[47, 53, 39]"
1999,"[33, 37, 39]"
2000,"[32, 57, 43]"
2001,"[27, 54, 22]"
2002,"[1, 58, 60]"
2003,"[49, 53, 38]"
2004,"[56, 41, 38]"
2005,"[45, 61, 13]"
2006,"[13, 45, 61]"
2007,"[13, 45, 61]"
2008,"[17, 19, 61]"
2009,"[17, 19, 61]"
2010,"[35, 53, 39]"
2011,"[35, 53, 39]"
2012,"[35, 53, 39]"
2013,"[35, 53, 39]"
2014,"[33, 28, 54]"
2015,"[33, 28, 54]"
2016,"[13, 37, 54]"
2017,"[13, 37, 54]"
2018,"[60, 21, 62]"
2019,"[40, 13, 30]"
2020,"[40, 13, 30]"
2021,"[40, 37, 39]"
2022,"[40, 37, 39]"
2023,"[0, 40, 54]"
2024,"[56, 12, 54]"
2025,"[58, 5, 61]"
2026,"[49, 29, 57]"
2027,"[16, 52, 53]"
2028,"[48, 18, 55]"
2029,"[57, 59, 25]"
2030,"[25, 59, 57]"
2031,"[37, 38, 47]"
2032,"[40, 38, 46]"
2033,"[0, 56, 19]"
2034,"[48, 19, 28]"
2035,"[12, 61, 47]"
2036,"[56, 19, 12]"
2037,"[16, 35, 60]"
2038,"[12, 61, 22]"
2039,"[56, 54, 15]"
2040,"[58, 19, 45]"
2041,"[58, 43, 46]"
2042,"[35, 51, 45]"
2043,"[32, 57, 19]"
2044,"[32, 57, 19]"
2045,"[0, 35, 61]"
2046,"[27, 43, 22]"
2047,"[59, 62, 23]"
2048,"[17, 19, 62]"
2049,"[61, 29, 31]"
2050,"[56, 19, 28]"
2051,"[35, 12, 55]"
2052,"[35, 12, 55]"
2053,"[40, 42, 29]"
2054,"[57, 34, 37]"
2055,"[0, 61, 47]"
2056,"[35, 44, 52]"
2057,"[27, 43, 47]"
2058,"[56, 6, 55]"
2059,"[16, 60, 22]"
2060,"[46, 60, 54]"
2061,"[54, 60, 46]"
2062,"[37, 43, 13]"
2063,"[13, 43, 37]"
2064,"[60, 13, 15]"
2065,"[48, 59, 37]"
2066,"[16, 58, 47]"
2067,"[24, 48, 35]"
2068,"[57, 50, 19]"
2069,"[2, 58, 61]"
2070,"[24, 56, 35]"
2071,"[56, 24, 35]"
2072,"[24, 56, 35]"
2073,"[24, 56, 35]"
2074,"[56, 24, 35]"
2075,"[24, 56, 35]"
2076,"[61, 13, 46]"
2077,"[56, 17, 38]"
2078,"[56, 17, 38]"
2079,"[40, 43, 28]"
2080,"[40, 43, 28]"
2081,"[48, 24, 47]"
2082,"[24, 48, 47]"
2083,"[24, 59, 61]"
2084,"[48, 1, 61]"
2085,"[19, 27, 22]"
2086,"[19, 27, 22]"
2087,"[19, 27, 22]"
2088,"[27, 19, 22]"
2089,"[0, 61, 22]"
2090,"[0, 61, 22]"
2091,"[0, 61, 22]"
2092,"[0, 40, 43]"
2093,"[19, 29, 39]"
2094,"[37, 19, 13]"
2095,"[16, 54, 38]"
2096,"[53, 61, 23]"
2097,"[57, 22, 23]"
2098,"[44, 52, 47]"
2099,"[58, 19, 46]"
2100,"[58, 19, 46]"
2101,"[48, 23, 47]"
2102,"[28, 62, 47]"
2103,"[56, 49, 42]"
2104,"[56, 49, 42]"
2105,"[42, 59, 54]"
2106,"[42, 59, 54]"
2107,"[48, 17, 38]"
2108,"[32, 58, 13]"
2109,"[32, 58, 13]"
2110,"[59, 53, 47]"
2111,"[59, 53, 47]"
2112,"[40, 25, 39]"
2113,"[34, 22, 39]"
2114,"[50, 58, 13]"
2115,"[19, 44, 60]"
2116,"[49, 13, 47]"
2117,"[46, 13, 62]"
2118,"[46, 13, 62]"
2119,"[40, 41, 38]"
2120,"[59, 27, 38]"
2121,"[40, 20, 60]"
2122,"[19, 60, 45]"
2123,"[34, 39, 47]"
2124,"[34, 39, 47]"
2125,"[42, 22, 47]"
2126,"[58, 5, 62]"
2127,"[42, 35, 22]"
2128,"[42, 35, 22]"
2129,"[49, 34, 38]"
2130,"[42, 35, 47]"
2131,"[0, 62, 22]"
2132,"[50, 35, 55]"
2133,"[50, 35, 55]"
2134,"[44, 52, 22]"
2135,"[43, 60, 46]"
2136,"[43, 60, 46]"
2137,"[49, 55, 31]"
2138,"[49, 31, 55]"
2139,"[49, 31, 55]"
2140,"[27, 60, 29]"
2141,"[27, 60, 29]"
2142,"[40, 0, 19]"
2143,"[0, 40, 19]"
2144,"[24, 13, 38]"
2145,"[57, 43, 45]"
2146,"[53, 62, 23]"
2147,"[35, 59, 53]"
2148,"[35, 59, 53]"
2149,"[42, 58, 31]"
2150,"[16, 43, 38]"
2151,"[40, 54, 15]"
2152,"[57, 22, 30]"
2153,"[57, 22, 30]"
2154,"[32, 48, 54]"
2155,"[32, 48, 54]"
2156,"[27, 52, 31]"
2157,"[40, 52, 21]"
2158,"[12, 13, 60]"
2159,"[12, 13, 60]"
2160,"[57, 30, 47]"
2161,"[56, 50, 54]"
2162,"[56, 50, 54]"
2163,"[16, 60, 47]"
2164,"[16, 60, 47]"
2165,"[16, 60, 47]"
2166,"[39, 62, 30]"
2167,"[62, 30, 39]"
2168,"[59, 42, 19]"
2169,"[42, 19, 53]"
2170,"[42, 19, 53]"
2171,"[24, 33, 35]"
2172,"[24, 33, 35]"
2173,"[24, 33, 22]"
2174,"[27, 53, 38]"
2175,"[31, 54, 22]"
2176,"[26, 43, 61]"
2177,"[49, 42, 33]"
2178,"[33, 37, 53]"
2179,"[33, 37, 53]"
2180,"[33, 37, 53]"
2181,"[57, 43, 44]"
2182,"[57, 43, 44]"
2183,"[28, 52, 39]"
2184,"[28, 52, 39]"
2185,"[50, 55, 47]"
2186,"[41, 60, 54]"
2187,"[48, 25, 53]"
2188,"[42, 13, 39]"
2189,"[42, 13, 39]"
2190,"[42, 13, 39]"
2191,"[49, 35, 13]"
2192,"[49, 35, 13]"
2193,"[40, 59, 37]"
2194,"[40, 59, 37]"
2195,"[40, 59, 37]"
2196,"[48, 1, 62]"
2197,"[40, 34, 31]"
2198,"[40, 43, 12]"
2199,"[24, 60, 39]"
2200,"[24, 60, 39]"
2201,"[32, 60, 13]"
2202,"[47, 54, 31]"
2203,"[29, 53, 54]"
2204,"[19, 60, 46]"
2205,"[26, 19, 61]"
2206,"[26, 19, 61]"
2207,"[40, 49, 42]"
2208,"[42, 34, 54]"
2209,"[42, 34, 54]"
2210,"[42, 60, 31]"
2211,"[25, 19, 13]"
2212,"[25, 19, 13]"
2213,"[25, 42, 61]"
2214,"[25, 42, 61]"
2215,"[25, 42, 61]"
2216,"[50, 60, 13]"
2217,"[50, 60, 13]"
2218,"[56, 11, 62]"
2219,"[56, 11, 62]"
2220,"[56, 49, 29]"
2221,"[57, 19, 44]"
2222,"[41, 58, 19]"
2223,"[41, 58, 19]"
2224,"[60, 39, 23]"
2225,"[25, 34, 57]"
2226,"[57, 21, 62]"
2227,"[57, 21, 62]"
2228,"[0, 52, 39]"
2229,"[0, 39, 63]"
2230,"[34, 59, 22]"
2231,"[34, 59, 22]"
2232,"[48, 25, 59]"
2233,"[48, 25, 59]"
2234,"[1, 60, 57]"
2235,"[29, 22, 47]"
2236,"[16, 62, 39]"
2237,"[16, 62, 39]"
2238,"[33, 50, 54]"
2239,"[34, 59, 47]"
2240,"[32, 56, 43]"
2241,"[35, 29, 47]"
2242,"[29, 19, 53]"
2243,"[56, 0, 13]"
2244,"[58, 44, 13]"
2245,"[58, 44, 13]"
2246,"[56, 42, 27]"
2247,"[27, 13, 22]"
2248,"[27, 13, 22]"
2249,"[27, 13, 22]"
2250,"[27, 13, 22]"
2251,"[27, 13, 22]"
2252,"[41, 54, 57]"
2253,"[34, 53, 47]"
2254,"[34, 53, 47]"
2255,"[0, 48, 13]"
2256,"[48, 0, 13]"
2257,"[49, 29, 33]"
2258,"[33, 29, 49]"
2259,"[40, 50, 54]"
2260,"[40, 25, 53]"
2261,"[48, 28, 13]"
2262,"[10, 52, 55]"
2263,"[58, 13, 45]"
2264,"[48, 50, 19]"
2265,"[27, 13, 47]"
2266,"[48, 2, 63]"
2267,"[19, 59, 29]"
2268,"[56, 50, 19]"
2269,"[56, 32, 19]"
2270,"[56, 32, 19]"
2271,"[48, 21, 55]"
2272,"[57, 19, 46]"
2273,"[52, 15, 39]"
2274,"[52, 39, 15]"
2275,"[52, 39, 15]"
2276,"[26, 13, 55]"
2277,"[57, 23, 39]"
2278,"[35, 45, 55]"
2279,"[35, 45, 55]"
2280,"[24, 34, 61]"
2281,"[33, 2, 51]"
2282,"[40, 49, 29]"
2283,"[40, 49, 29]"
2284,"[34, 62, 23]"
2285,"[48, 44, 54]"
2286,"[40, 1, 61]"
2287,"[40, 1, 61]"
2288,"[24, 58, 53]"
2289,"[34, 27, 38]"
2290,"[34, 27, 38]"
2291,"[0, 58, 47]"
2292,"[0, 58, 47]"
2293,"[0, 59, 63]"
2294,"[0, 59, 63]"
2295,"[49, 37, 55]"
2296,"[48, 45, 54]"
2297,"[49, 59, 54]"
2298,"[58, 12, 22]"
2299,"[49, 62, 31]"
2300,"[34, 29, 54]"
2301,"[34, 29, 54]"
2302,"[34, 29, 54]"
2303,"[17, 61, 13]"
2304,"[17, 58, 19]"
2305,"[33, 34, 37]"
2306,"[60, 29, 31]"
2307,"[58, 53, 23]"
2308,"[41, 43, 60]"
2309,"[17, 52, 22]"
2310,"[16, 56, 35]"
2311,"[16, 56, 35]"
2312,"[56, 16, 35]"
2313,"[56, 16, 35]"
2314,"[56, 26, 38]"
2315,"[56, 45, 54]"
2316,"[33, 42, 27]"
2317,"[33, 42, 27]"
2318,"[0, 58, 22]"
2319,"[0, 58, 22]"
2320,"[16, 48, 35]"
2321,"[40, 25, 59]"
2322,"[60, 5, 62]"
2323,"[40, 34, 37]"
2324,"[37, 54, 22]"
2325,"[48, 61, 6]"
2326,"[16, 48, 22]"
2327,"[40, 42, 27]"
2328,"[32, 40, 43]"
2329,"[40, 32, 43]"
2330,"[60, 13, 44]"
2331,"[42, 59, 13]"
2332,"[58, 13, 46]"
2333,"[58, 13, 46]"
2334,"[16, 56, 22]"
2335,"[42, 53, 13]"
2336,"[42, 53, 13]"
2337,"[45, 60, 13]"
2338,"[13, 60, 45]"
2339,"[45, 60, 13]"
2340,"[17, 13, 62]"
2341,"[17, 13, 62]"
2342,"[32, 62, 47]"
2343,"[24, 42, 52]"
2344,"[24, 42, 52]"
2345,"[24, 42, 52]"
2346,"[24, 19, 54]"
2347,"[24, 19, 54]"
2348,"[35, 37, 54]"
2349,"[33, 28, 13]"
2350,"[58, 30, 39]"
2351,"[58, 30, 39]"
2352,"[0, 40, 13]"
2353,"[24, 60, 53]"
2354,"[24, 60, 53]"
2355,"[49, 53, 54]"
2356,"[35, 46, 55]"
2357,"[59, 28, 52]"
2358,"[35, 28, 60]"
2359,"[0, 35, 60]"
2360,"[50, 62, 47]"
2361,"[48, 13, 15]"
2362,"[24, 59, 60]"
2363,"[24, 59, 60]"
2364,"[24, 59, 60]"
2365,"[33, 2, 63]"
2366,"[12, 60, 22]"
2367,"[49, 19, 59]"
2368,"[13, 38, 30]"
2369,"[13, 38, 30]"
2370,"[49, 25, 55]"
2371,"[40, 50, 19]"
2372,"[40, 50, 19]"
2373,"[56, 13, 15]"
2374,"[40, 32, 19]"
2375,"[32, 40, 19]"
2376,"[40, 28, 13]"
2377,"[41, 19, 57]"
2378,"[41, 19, 57]"
2379,"[57, 19, 41]"
2380,"[34, 19, 29]"
2381,"[48, 27, 29]"
2382,"[17, 19, 60]"
2383,"[17, 19, 60]"
2384,"[60, 53, 23]"
2385,"[60, 53, 23]"
2386,"[28, 53, 52]"
2387,"[25, 29, 61]"
2388,"[48, 25, 34]"
2389,"[57, 29, 31]"
2390,"[56, 43, 45]"
2391,"[33, 45, 54]"
2392,"[24, 43, 54]"
2393,"[48, 43, 44]"
2394,"[59, 62, 30]"
2395,"[48, 54, 46]"
2396,"[33, 35, 30]"
2397,"[27, 54, 39]"
2398,"[27, 54, 39]"
2399,"[0, 60, 22]"
2400,"[43, 35, 37]"
2401,"[35, 43, 37]"
2402,"[16, 33, 22]"
2403,"[56, 61, 6]"
2404,"[33, 26, 38]"
2405,"[16, 53, 62]"
2406,"[16, 53, 62]"
2407,"[11, 52, 38]"
2408,"[40, 16, 35]"
2409,"[25, 42, 58]"
2410,"[25, 42, 58]"
2411,"[40, 45, 54]"
2412,"[40, 45, 54]"
2413,"[40, 45, 54]"
2414,"[40, 35, 30]"
2415,"[40, 35, 30]"
2416,"[56, 12, 13]"
2417,"[0, 54, 38]"
2418,"[59, 53, 39]"
2419,"[59, 53, 39]"
2420,"[59, 53, 39]"
2421,"[25, 38, 39]"
2422,"[49, 22, 47]"
2423,"[60, 13, 46]"
2424,"[60, 13, 46]"
2425,"[48, 19, 44]"
2426,"[24, 57, 53]"
2427,"[49, 19, 53]"
2428,"[34, 42, 13]"
2429,"[49, 61, 37]"
2430,"[13, 53, 29]"
2431,"[48, 19, 45]"
2432,"[56, 19, 44]"
2433,"[56, 19, 44]"
2434,"[33, 22, 30]"
2435,"[24, 57, 59]"
2436,"[24, 57, 59]"
2437,"[24, 57, 59]"
