,pred_hy
1931,"[57, 12, 5]"
1932,"[56, 43, 21]"
1933,"[56, 4, 63]"
1934,"[49, 21, 41]"
1935,"[0, 54, 55]"
1936,"[8, 43, 28]"
1937,"[0, 4, 60]"
1938,"[41, 60, 17]"
1939,"[56, 37, 55]"
1940,"[37, 6, 55]"
1941,"[26, 21, 55]"
1942,"[5, 54, 47]"
1943,"[24, 50, 6]"
1944,"[57, 59, 37]"
1945,"[28, 4, 23]"
1946,"[40, 17, 56]"
1947,"[8, 4, 23]"
1948,"[49, 21, 39]"
1949,"[58, 28, 5]"
1950,"[20, 28, 6]"
1951,"[48, 50, 6]"
1952,"[17, 19, 60]"
1953,"[57, 12, 21]"
1954,"[49, 35, 21]"
1955,"[26, 35, 54]"
1956,"[24, 60, 21]"
1957,"[17, 6, 23]"
1958,"[8, 3, 45]"
1959,"[17, 26, 50]"
1960,"[60, 21, 62]"
1961,"[8, 17, 62]"
1962,"[5, 53, 6]"
1963,"[56, 2, 28]"
1964,"[26, 35, 28]"
1965,"[8, 59, 60]"
1966,"[3, 28, 15]"
1967,"[57, 59, 49]"
1968,"[3, 28, 15]"
1969,"[41, 29, 5]"
1970,"[8, 43, 5]"
1971,"[57, 18, 37]"
1972,"[50, 18, 5]"
1973,"[8, 28, 46]"
1974,"[21, 54, 47]"
1975,"[3, 5, 62]"
1976,"[56, 49, 19]"
1977,"[41, 29, 5]"
1978,"[59, 60, 54]"
1979,"[0, 57, 63]"
1980,"[28, 21, 47]"
1981,"[57, 2, 50]"
1982,"[21, 28, 53]"
1983,"[3, 6, 23]"
1984,"[8, 44, 21]"
1985,"[32, 50, 28]"
1986,"[25, 39, 57]"
1987,"[56, 20, 6]"
1988,"[41, 35, 54]"
1989,"[21, 35, 29]"
1990,"[8, 56, 53]"
1991,"[18, 3, 5]"
1992,"[8, 9, 54]"
1993,"[57, 50, 13]"
1994,"[57, 4, 47]"
1995,"[26, 21, 29]"
1996,"[48, 50, 28]"
1997,"[0, 56, 29]"
1998,"[57, 19, 22]"
1999,"[0, 49, 6]"
2000,"[0, 8, 26]"
2001,"[20, 21, 54]"
2002,"[17, 11, 57]"
2003,"[8, 49, 26]"
2004,"[26, 4, 60]"
2005,"[56, 37, 29]"
2006,"[56, 50, 22]"
2007,"[50, 5, 62]"
2008,"[21, 53, 6]"
2009,"[2, 28, 6]"
2010,"[49, 28, 55]"
2011,"[48, 50, 5]"
2012,"[56, 59, 4]"
2013,"[56, 19, 37]"
2014,"[8, 49, 29]"
2015,"[56, 1, 3]"
2016,"[57, 12, 21]"
2017,"[17, 62, 6]"
2018,"[58, 28, 54]"
2019,"[5, 4, 45]"
2020,"[56, 41, 49]"
2021,"[50, 18, 21]"
2022,"[41, 6, 49]"
2023,"[24, 3, 21]"
2024,"[48, 17, 28]"
2025,"[8, 17, 59]"
2026,"[26, 35, 5]"
2027,"[19, 21, 39]"
2028,"[32, 4, 21]"
2029,"[57, 18, 29]"
2030,"[56, 18, 4]"
2031,"[49, 35, 21]"
2032,"[57, 61, 6]"
2033,"[41, 5, 55]"
2034,"[57, 30, 17]"
2035,"[35, 29, 6]"
2036,"[20, 54, 6]"
2037,"[18, 60, 5]"
2038,"[56, 0, 35]"
2039,"[29, 35, 21]"
2040,"[0, 4, 60]"
2041,"[8, 9, 56]"
2042,"[50, 3, 29]"
2043,"[48, 50, 6]"
2044,"[8, 28, 46]"
2045,"[57, 19, 23]"
2046,"[56, 21, 31]"
2047,"[56, 41, 35]"
2048,"[60, 28, 23]"
2049,"[57, 18, 35]"
2050,"[17, 28, 22]"
2051,"[8, 49, 29]"
2052,"[18, 28, 60]"
2053,"[56, 5, 31]"
2054,"[57, 37, 22]"
2055,"[41, 54, 49]"
2056,"[49, 3, 60]"
2057,"[8, 57, 12]"
2058,"[24, 60, 54]"
2059,"[40, 3, 21]"
2060,"[56, 3, 63]"
2061,"[56, 49, 29]"
2062,"[49, 26, 21]"
2063,"[5, 13, 21]"
2064,"[59, 60, 54]"
2065,"[3, 5, 23]"
2066,"[58, 5, 21]"
2067,"[57, 12, 28]"
2068,"[50, 5, 23]"
2069,"[41, 60, 17]"
2070,"[57, 19, 45]"
2071,"[8, 9, 54]"
2072,"[41, 19, 28]"
2073,"[42, 28, 54]"
2074,"[50, 60, 39]"
2075,"[56, 4, 23]"
2076,"[17, 21, 25]"
2077,"[24, 57, 37]"
2078,"[56, 42, 21]"
2079,"[57, 60, 30]"
2080,"[48, 3, 21]"
2081,"[35, 28, 29]"
2082,"[57, 62, 39]"
2083,"[3, 60, 29]"
2084,"[25, 26, 57]"
2085,"[49, 29, 6]"
2086,"[49, 26, 21]"
2087,"[40, 50, 54]"
2088,"[57, 4, 20]"
2089,"[17, 50, 29]"
2090,"[56, 3, 59]"
2091,"[56, 11, 21]"
2092,"[8, 56, 11]"
2093,"[28, 21, 31]"
2094,"[5, 37, 29]"
2095,"[57, 62, 39]"
2096,"[28, 45, 60]"
2097,"[8, 24, 60]"
2098,"[43, 28, 5]"
2099,"[41, 19, 28]"
2100,"[1, 41, 57]"
2101,"[16, 8, 28]"
2102,"[32, 56, 4]"
2103,"[11, 28, 21]"
2104,"[56, 50, 22]"
2105,"[49, 28, 39]"
2106,"[56, 44, 5]"
2107,"[16, 28, 54]"
2108,"[56, 17, 25]"
2109,"[8, 60, 15]"
2110,"[24, 60, 6]"
2111,"[57, 11, 60]"
2112,"[24, 60, 54]"
2113,"[56, 21, 30]"
2114,"[56, 37, 55]"
2115,"[1, 4, 5]"
2116,"[0, 60, 4]"
2117,"[3, 62, 6]"
2118,"[24, 28, 4]"
2119,"[49, 35, 5]"
2120,"[17, 21, 23]"
2121,"[56, 18, 4]"
2122,"[5, 11, 21]"
2123,"[3, 28, 23]"
2124,"[24, 57, 39]"
2125,"[17, 26, 60]"
2126,"[59, 60, 54]"
2127,"[32, 4, 54]"
2128,"[57, 23, 39]"
2129,"[56, 17, 15]"
2130,"[19, 29, 54]"
2131,"[35, 28, 55]"
2132,"[56, 18, 60]"
2133,"[57, 4, 47]"
2134,"[20, 5, 54]"
2135,"[53, 5, 54]"
2136,"[0, 57, 32]"
2137,"[57, 58, 3]"
2138,"[60, 6, 15]"
2139,"[17, 50, 19]"
2140,"[50, 18, 54]"
2141,"[32, 50, 54]"
2142,"[56, 26, 29]"
2143,"[57, 20, 60]"
2144,"[1, 19, 57]"
2145,"[18, 3, 28]"
2146,"[17, 50, 35]"
2147,"[56, 13, 6]"
2148,"[0, 1, 57]"
2149,"[8, 56, 31]"
2150,"[35, 3, 4]"
2151,"[0, 57, 59]"
2152,"[56, 4, 63]"
2153,"[54, 17, 62]"
2154,"[54, 4, 62]"
2155,"[17, 59, 54]"
2156,"[56, 26, 19]"
2157,"[1, 57, 39]"
2158,"[0, 4, 60]"
2159,"[26, 35, 6]"
2160,"[57, 18, 37]"
2161,"[26, 35, 6]"
2162,"[19, 54, 39]"
2163,"[57, 26, 22]"
2164,"[8, 2, 54]"
2165,"[43, 21, 54]"
2166,"[49, 3, 60]"
2167,"[3, 5, 22]"
2168,"[8, 21, 46]"
2169,"[56, 35, 55]"
2170,"[54, 6, 31]"
2171,"[59, 4, 5]"
2172,"[35, 3, 4]"
2173,"[8, 1, 60]"
2174,"[49, 18, 57]"
2175,"[4, 5, 15]"
2176,"[57, 4, 36]"
2177,"[16, 5, 54]"
2178,"[56, 20, 5]"
2179,"[0, 57, 18]"
2180,"[8, 41, 55]"
2181,"[57, 34, 5]"
2182,"[17, 54, 22]"
2183,"[17, 58, 57]"
2184,"[56, 28, 31]"
2185,"[57, 19, 30]"
2186,"[19, 21, 15]"
2187,"[16, 60, 6]"
2188,"[4, 21, 30]"
2189,"[0, 3, 55]"
2190,"[40, 26, 5]"
2191,"[24, 37, 54]"
2192,"[49, 54, 22]"
2193,"[45, 21, 39]"
2194,"[56, 16, 50]"
2195,"[9, 60, 28]"
2196,"[32, 50, 60]"
2197,"[50, 35, 39]"
2198,"[36, 5, 60]"
2199,"[9, 21, 17]"
2200,"[16, 50, 21]"
2201,"[41, 5, 62]"
2202,"[17, 18, 4]"
2203,"[24, 19, 28]"
2204,"[49, 50, 35]"
2205,"[57, 36, 41]"
2206,"[49, 28, 25]"
2207,"[4, 54, 47]"
2208,"[28, 29, 15]"
2209,"[48, 50, 3]"
2210,"[0, 8, 59]"
2211,"[25, 26, 28]"
2212,"[57, 42, 19]"
2213,"[24, 6, 39]"
2214,"[39, 6, 23]"
2215,"[56, 49, 24]"
2216,"[3, 29, 39]"
2217,"[16, 17, 6]"
2218,"[32, 37, 5]"
2219,"[42, 3, 5]"
2220,"[17, 43, 6]"
2221,"[21, 19, 45]"
2222,"[48, 19, 28]"
2223,"[50, 13, 21]"
2224,"[56, 29, 23]"
2225,"[35, 54, 23]"
2226,"[32, 26, 56]"
2227,"[49, 19, 4]"
2228,"[40, 29, 54]"
2229,"[56, 12, 21]"
2230,"[28, 4, 31]"
2231,"[25, 28, 55]"
2232,"[17, 50, 25]"
2233,"[48, 54, 39]"
2234,"[49, 19, 4]"
2235,"[4, 21, 30]"
2236,"[3, 19, 37]"
2237,"[8, 1, 35]"
2238,"[17, 20, 5]"
2239,"[54, 19, 62]"
2240,"[0, 56, 15]"
2241,"[3, 36, 28]"
2242,"[50, 28, 58]"
2243,"[5, 59, 37]"
2244,"[50, 28, 31]"
2245,"[57, 11, 29]"
2246,"[24, 57, 1]"
2247,"[49, 54, 22]"
2248,"[50, 54, 31]"
2249,"[16, 50, 21]"
2250,"[57, 59, 15]"
2251,"[45, 35, 5]"
2252,"[41, 5, 22]"
2253,"[8, 17, 46]"
2254,"[54, 22, 39]"
2255,"[48, 17, 60]"
2256,"[16, 17, 6]"
2257,"[24, 56, 19]"
2258,"[9, 3, 54]"
2259,"[18, 28, 37]"
2260,"[40, 21, 37]"
2261,"[8, 17, 44]"
2262,"[56, 49, 18]"
2263,"[32, 21, 29]"
2264,"[0, 26, 4]"
2265,"[49, 54, 15]"
2266,"[41, 43, 57]"
2267,"[49, 45, 5]"
2268,"[32, 25, 57]"
2269,"[24, 25, 57]"
2270,"[8, 24, 37]"
2271,"[8, 33, 21]"
2272,"[17, 54, 47]"
2273,"[49, 6, 23]"
2274,"[8, 25, 29]"
2275,"[4, 28, 30]"
2276,"[0, 57, 44]"
2277,"[56, 49, 15]"
2278,"[17, 21, 30]"
2279,"[9, 50, 6]"
2280,"[56, 42, 4]"
2281,"[37, 59, 5]"
2282,"[2, 60, 6]"
2283,"[16, 57, 35]"
2284,"[40, 19, 6]"
2285,"[27, 28, 54]"
2286,"[8, 49, 15]"
2287,"[4, 21, 31]"
2288,"[42, 28, 60]"
2289,"[41, 59, 54]"
2290,"[1, 19, 6]"
2291,"[32, 41, 28]"
2292,"[28, 46, 60]"
2293,"[0, 1, 54]"
2294,"[60, 54, 30]"
2295,"[21, 22, 39]"
2296,"[26, 28, 15]"
2297,"[60, 21, 31]"
2298,"[56, 26, 45]"
2299,"[33, 28, 5]"
2300,"[17, 35, 37]"
2301,"[50, 60, 45]"
2302,"[48, 41, 6]"
2303,"[48, 0, 21]"
2304,"[17, 2, 21]"
2305,"[57, 2, 37]"
2306,"[3, 20, 28]"
2307,"[19, 5, 62]"
2308,"[18, 37, 54]"
2309,"[56, 45, 55]"
2310,"[8, 50, 13]"
2311,"[56, 2, 50]"
2312,"[0, 28, 63]"
2313,"[49, 60, 29]"
2314,"[48, 41, 5]"
2315,"[33, 21, 54]"
2316,"[50, 11, 6]"
2317,"[35, 21, 15]"
2318,"[49, 4, 29]"
2319,"[56, 59, 39]"
2320,"[40, 49, 21]"
2321,"[49, 5, 23]"
2322,"[16, 17, 56]"
2323,"[48, 26, 21]"
2324,"[50, 20, 6]"
2325,"[40, 0, 28]"
2326,"[8, 45, 55]"
2327,"[26, 45, 54]"
2328,"[17, 35, 41]"
2329,"[56, 50, 30]"
2330,"[56, 3, 44]"
2331,"[4, 21, 30]"
2332,"[41, 45, 54]"
2333,"[28, 46, 60]"
2334,"[3, 29, 39]"
2335,"[8, 59, 37]"
2336,"[5, 19, 45]"
2337,"[3, 28, 20]"
2338,"[57, 27, 4]"
2339,"[19, 4, 37]"
2340,"[9, 50, 28]"
2341,"[50, 13, 6]"
2342,"[35, 45, 6]"
2343,"[40, 0, 21]"
2344,"[0, 8, 40]"
2345,"[16, 17, 8]"
2346,"[24, 57, 25]"
2347,"[49, 21, 45]"
2348,"[57, 18, 59]"
2349,"[4, 22, 60]"
2350,"[8, 19, 62]"
2351,"[49, 30, 57]"
2352,"[25, 26, 21]"
2353,"[8, 58, 50]"
2354,"[56, 59, 29]"
2355,"[41, 5, 22]"
2356,"[3, 19, 29]"
2357,"[3, 21, 31]"
2358,"[57, 44, 37]"
2359,"[49, 36, 57]"
2360,"[50, 11, 28]"
2361,"[50, 43, 5]"
2362,"[32, 35, 21]"
2363,"[17, 59, 60]"
2364,"[58, 4, 21]"
2365,"[57, 19, 46]"
2366,"[1, 26, 28]"
2367,"[41, 50, 49]"
2368,"[8, 21, 38]"
2369,"[1, 21, 37]"
2370,"[8, 10, 21]"
2371,"[8, 10, 21]"
2372,"[11, 4, 54]"
2373,"[8, 17, 58]"
2374,"[4, 29, 39]"
2375,"[40, 6, 39]"
2376,"[17, 50, 25]"
2377,"[3, 4, 62]"
2378,"[0, 45, 54]"
2379,"[50, 11, 28]"
2380,"[24, 29, 54]"
2381,"[56, 17, 30]"
2382,"[50, 29, 55]"
2383,"[19, 62, 6]"
2384,"[0, 21, 23]"
2385,"[32, 19, 21]"
2386,"[58, 4, 5]"
2387,"[25, 28, 29]"
2388,"[49, 28, 45]"
2389,"[25, 21, 37]"
2390,"[64, 29, 6]"
2391,"[8, 41, 22]"
2392,"[17, 46, 6]"
2393,"[48, 57, 45]"
2394,"[24, 17, 4]"
2395,"[24, 49, 6]"
2396,"[17, 4, 62]"
2397,"[57, 19, 46]"
2398,"[40, 19, 21]"
2399,"[57, 11, 39]"
2400,"[32, 28, 37]"
2401,"[50, 20, 5]"
2402,"[17, 60, 15]"
2403,"[0, 40, 5]"
2404,"[16, 50, 54]"
2405,"[54, 26, 62]"
2406,"[25, 26, 6]"
2407,"[17, 11, 28]"
2408,"[60, 54, 30]"
2409,"[35, 5, 23]"
2410,"[48, 19, 54]"
2411,"[32, 49, 21]"
2412,"[56, 4, 20]"
2413,"[3, 37, 55]"
2414,"[41, 5, 15]"
2415,"[24, 5, 39]"
2416,"[17, 55, 41]"
2417,"[56, 49, 18]"
2418,"[40, 49, 28]"
2419,"[41, 26, 3]"
2420,"[19, 4, 55]"
2421,"[0, 4, 55]"
2422,"[56, 50, 44]"
2423,"[56, 17, 31]"
2424,"[58, 4, 28]"
2425,"[8, 40, 37]"
2426,"[57, 18, 22]"
2427,"[57, 22, 1]"
2428,"[3, 29, 39]"
2429,"[56, 50, 20]"
2430,"[28, 62, 39]"
2431,"[50, 28, 58]"
2432,"[56, 19, 23]"
2433,"[56, 18, 26]"
2434,"[8, 24, 39]"
2435,"[5, 37, 22]"
2436,"[56, 3, 20]"
2437,"[17, 21, 53]"
2438,"[5, 29, 22]"
2439,"[19, 54, 15]"
2440,"[3, 28, 20]"
2441,"[24, 0, 28]"
2442,"[24, 29, 6]"
2443,"[56, 3, 13]"
2444,"[8, 60, 53]"
2445,"[26, 5, 23]"
2446,"[9, 4, 54]"
2447,"[5, 61, 6]"
2448,"[50, 5, 30]"
2449,"[2, 4, 6]"
2450,"[2, 4, 6]"
2451,"[2, 4, 6]"
2452,"[56, 35, 59]"
2453,"[40, 35, 21]"
2454,"[17, 54, 47]"
2455,"[25, 35, 28]"
2456,"[56, 50, 11]"
2457,"[5, 3, 13]"
2458,"[41, 50, 39]"
2459,"[49, 60, 39]"
2460,"[26, 59, 5]"
2461,"[46, 4, 54]"
2462,"[50, 44, 5]"
2463,"[35, 21, 15]"
2464,"[32, 49, 8]"
2465,"[18, 3, 60]"
2466,"[1, 3, 60]"
2467,"[17, 60, 62]"
2468,"[57, 10, 4]"
2469,"[25, 15, 57]"
2470,"[24, 57, 48]"
2471,"[50, 37, 55]"
2472,"[48, 56, 19]"
2473,"[46, 3, 54]"
2474,"[0, 6, 63]"
2475,"[24, 21, 39]"
2476,"[8, 24, 39]"
2477,"[25, 6, 39]"
2478,"[16, 56, 4]"
2479,"[8, 50, 13]"
2480,"[58, 60, 5]"
2481,"[21, 3, 53]"
2482,"[3, 35, 55]"
2483,"[57, 20, 39]"
2484,"[41, 26, 60]"
2485,"[0, 5, 62]"
2486,"[40, 26, 5]"
2487,"[1, 60, 17]"
2488,"[16, 57, 37]"
2489,"[48, 50, 4]"
2490,"[25, 5, 29]"
2491,"[19, 28, 62]"
2492,"[50, 36, 21]"
2493,"[56, 17, 13]"
2494,"[23, 6, 39]"
2495,"[5, 29, 62]"
2496,"[17, 21, 46]"
2497,"[32, 57, 15]"
2498,"[5, 59, 29]"
2499,"[48, 5, 55]"
2500,"[3, 4, 62]"
2501,"[25, 3, 60]"
2502,"[49, 59, 5]"
2503,"[48, 41, 21]"
2504,"[40, 50, 4]"
2505,"[32, 19, 28]"
2506,"[56, 17, 13]"
2507,"[0, 35, 60]"
2508,"[18, 28, 37]"
2509,"[10, 5, 54]"
2510,"[56, 17, 31]"
2511,"[41, 6, 15]"
2512,"[0, 57, 44]"
2513,"[48, 17, 3]"
2514,"[41, 35, 4]"
2515,"[56, 16, 4]"
2516,"[3, 36, 54]"
2517,"[56, 49, 59]"
2518,"[29, 6, 22]"
2519,"[0, 62, 6]"
2520,"[58, 3, 21]"
2521,"[17, 54, 31]"
2522,"[20, 5, 60]"
2523,"[40, 41, 6]"
2524,"[40, 41, 28]"
2525,"[48, 35, 28]"
2526,"[58, 3, 54]"
2527,"[17, 28, 36]"
2528,"[5, 62, 39]"
2529,"[0, 21, 23]"
2530,"[41, 59, 28]"
2531,"[56, 50, 46]"
2532,"[35, 28, 23]"
2533,"[0, 56, 59]"
2534,"[16, 57, 26]"
2535,"[0, 54, 23]"
2536,"[57, 35, 44]"
2537,"[60, 53, 6]"
2538,"[50, 21, 30]"
2539,"[35, 21, 15]"
2540,"[56, 18, 55]"
2541,"[28, 5, 38]"
2542,"[17, 13, 6]"
2543,"[26, 50, 39]"
2544,"[16, 60, 6]"
2545,"[64, 37, 6]"
2546,"[57, 35, 44]"
2547,"[16, 57, 37]"
2548,"[50, 3, 23]"
2549,"[35, 59, 28]"
2550,"[0, 28, 23]"
2551,"[48, 41, 6]"
2552,"[17, 58, 21]"
2553,"[8, 26, 48]"
2554,"[48, 28, 55]"
2555,"[56, 1, 55]"
2556,"[3, 5, 46]"
2557,"[49, 54, 22]"
2558,"[32, 17, 60]"
2559,"[2, 60, 54]"
2560,"[41, 5, 15]"
2561,"[56, 9, 3]"
2562,"[26, 50, 55]"
2563,"[0, 17, 35]"
2564,"[18, 28, 37]"
2565,"[8, 28, 61]"
2566,"[43, 3, 6]"
2567,"[43, 60, 6]"
2568,"[32, 19, 5]"
2569,"[56, 34, 6]"
2570,"[56, 50, 30]"
2571,"[4, 44, 6]"
2572,"[11, 3, 5]"
2573,"[48, 57, 15]"
2574,"[3, 21, 47]"
2575,"[11, 4, 54]"
2576,"[58, 4, 21]"
2577,"[18, 60, 4]"
2578,"[41, 5, 45]"
2579,"[57, 42, 35]"
2580,"[9, 60, 28]"
2581,"[8, 40, 35]"
2582,"[41, 35, 60]"
2583,"[8, 19, 22]"
2584,"[25, 50, 3]"
2585,"[41, 26, 3]"
2586,"[50, 13, 6]"
2587,"[50, 58, 5]"
2588,"[57, 19, 53]"
2589,"[3, 53, 6]"
2590,"[57, 19, 44]"
2591,"[45, 35, 21]"
2592,"[24, 19, 28]"
2593,"[49, 4, 37]"
2594,"[49, 54, 22]"
2595,"[0, 25, 28]"
2596,"[59, 19, 6]"
2597,"[1, 35, 6]"
2598,"[26, 35, 50]"
2599,"[13, 60, 21]"
2600,"[35, 28, 45]"
2601,"[3, 54, 47]"
2602,"[49, 62, 6]"
2603,"[1, 35, 6]"
2604,"[49, 59, 5]"
2605,"[40, 37, 54]"
2606,"[50, 13, 6]"
2607,"[1, 18, 57]"
2608,"[37, 45, 54]"
2609,"[57, 46, 55]"
2610,"[42, 60, 21]"
2611,"[0, 32, 28]"
2612,"[56, 19, 62]"
2613,"[49, 3, 37]"
2614,"[25, 28, 29]"
2615,"[57, 59, 22]"
2616,"[59, 21, 39]"
2617,"[24, 35, 21]"
2618,"[17, 28, 47]"
2619,"[49, 45, 6]"
2620,"[8, 17, 2]"
2621,"[40, 26, 21]"
2622,"[50, 36, 54]"
2623,"[8, 49, 18]"
2624,"[41, 44, 57]"
2625,"[57, 27, 17]"
2626,"[17, 20, 28]"
2627,"[59, 19, 54]"
2628,"[32, 29, 6]"
2629,"[29, 54, 15]"
2630,"[9, 50, 6]"
2631,"[57, 26, 42]"
2632,"[58, 3, 5]"
2633,"[32, 35, 5]"
2634,"[50, 3, 22]"
2635,"[19, 6, 22]"
2636,"[50, 3, 23]"
2637,"[9, 41, 57]"
2638,"[49, 62, 6]"
2639,"[56, 49, 15]"
2640,"[9, 60, 5]"
2641,"[60, 46, 6]"
2642,"[8, 23, 39]"
2643,"[3, 6, 47]"
2644,"[20, 28, 4]"
2645,"[8, 26, 40]"
2646,"[54, 17, 46]"
2647,"[8, 1, 35]"
2648,"[39, 6, 15]"
2649,"[52, 21, 60]"
2650,"[3, 37, 55]"
2651,"[56, 29, 15]"
2652,"[49, 45, 54]"
2653,"[0, 17, 29]"
2654,"[1, 62, 57]"
2655,"[53, 28, 4]"
2656,"[49, 21, 22]"
2657,"[19, 21, 23]"
2658,"[25, 5, 55]"
2659,"[17, 26, 55]"
2660,"[24, 37, 54]"
2661,"[56, 60, 13]"
2662,"[8, 56, 61]"
2663,"[3, 28, 13]"
2664,"[1, 29, 54]"
2665,"[2, 4, 5]"
2666,"[0, 59, 28]"
2667,"[2, 4, 5]"
2668,"[60, 5, 44]"
2669,"[56, 12, 28]"
2670,"[3, 21, 47]"
2671,"[35, 4, 39]"
2672,"[0, 17, 41]"
2673,"[56, 37, 22]"
2674,"[26, 21, 15]"
2675,"[0, 8, 59]"
2676,"[56, 18, 55]"
2677,"[0, 21, 62]"
2678,"[32, 41, 28]"
2679,"[17, 35, 55]"
2680,"[8, 17, 11]"
2681,"[40, 49, 6]"
2682,"[16, 60, 6]"
2683,"[57, 50, 61]"
2684,"[4, 21, 47]"
2685,"[56, 26, 15]"
2686,"[24, 35, 5]"
2687,"[24, 37, 6]"
2688,"[8, 23, 55]"
2689,"[18, 19, 6]"
2690,"[17, 18, 4]"
2691,"[8, 24, 39]"
2692,"[26, 3, 39]"
2693,"[49, 50, 55]"
2694,"[43, 60, 6]"
2695,"[50, 5, 30]"
2696,"[19, 62, 6]"
2697,"[8, 41, 40]"
2698,"[24, 17, 4]"
2699,"[0, 49, 3]"
2700,"[8, 35, 62]"
2701,"[24, 57, 48]"
2702,"[49, 4, 37]"
2703,"[50, 59, 60]"
2704,"[43, 4, 5]"
2705,"[56, 38, 6]"
2706,"[32, 17, 60]"
2707,"[19, 60, 39]"
2708,"[37, 60, 29]"
2709,"[0, 17, 39]"
2710,"[17, 58, 21]"
2711,"[57, 26, 36]"
2712,"[32, 29, 6]"
2713,"[56, 3, 20]"
2714,"[34, 28, 6]"
2715,"[56, 17, 43]"
2716,"[4, 21, 30]"
2717,"[57, 25, 15]"
2718,"[49, 18, 5]"
2719,"[27, 28, 21]"
2720,"[41, 20, 57]"
2721,"[56, 59, 55]"
2722,"[41, 3, 49]"
2723,"[48, 0, 28]"
2724,"[49, 6, 23]"
2725,"[40, 28, 29]"
2726,"[59, 19, 21]"
2727,"[8, 60, 13]"
2728,"[3, 35, 37]"
2729,"[57, 26, 42]"
2730,"[3, 20, 28]"
2731,"[17, 20, 6]"
2732,"[35, 21, 23]"
2733,"[1, 25, 57]"
2734,"[34, 21, 6]"
2735,"[57, 50, 10]"
2736,"[32, 19, 21]"
2737,"[3, 53, 54]"
2738,"[26, 45, 54]"
2739,"[57, 50, 34]"
2740,"[8, 60, 53]"
2741,"[8, 56, 10]"
2742,"[17, 19, 37]"
2743,"[8, 48, 55]"
2744,"[48, 17, 3]"
2745,"[56, 18, 55]"
2746,"[0, 57, 20]"
2747,"[8, 9, 50]"
2748,"[17, 41, 49]"
2749,"[49, 54, 23]"
2750,"[32, 57, 25]"
2751,"[25, 35, 54]"
2752,"[17, 36, 5]"
2753,"[8, 29, 15]"
2754,"[8, 1, 29]"
2755,"[57, 37, 30]"
2756,"[57, 29, 30]"
2757,"[0, 41, 60]"
2758,"[59, 37, 6]"
2759,"[57, 37, 9]"
2760,"[26, 3, 29]"
2761,"[25, 37, 5]"
2762,"[48, 37, 6]"
2763,"[17, 3, 23]"
2764,"[25, 28, 37]"
2765,"[0, 50, 29]"
2766,"[8, 35, 23]"
2767,"[42, 3, 54]"
2768,"[11, 4, 5]"
2769,"[0, 57, 11]"
2770,"[0, 48, 56]"
2771,"[25, 29, 6]"
2772,"[25, 15, 57]"
2773,"[56, 50, 53]"
2774,"[49, 45, 54]"
2775,"[33, 28, 21]"
2776,"[1, 54, 39]"
2777,"[0, 54, 62]"
2778,"[17, 55, 49]"
2779,"[17, 43, 6]"
2780,"[19, 5, 62]"
2781,"[17, 18, 50]"
2782,"[35, 3, 55]"
2783,"[4, 21, 44]"
2784,"[17, 37, 55]"
2785,"[57, 34, 60]"
2786,"[8, 59, 37]"
2787,"[0, 5, 45]"
2788,"[54, 37, 62]"
2789,"[24, 41, 54]"
2790,"[11, 4, 5]"
2791,"[11, 4, 5]"
2792,"[11, 4, 5]"
2793,"[57, 26, 43]"
2794,"[11, 4, 5]"
2795,"[11, 4, 5]"
2796,"[26, 5, 62]"
2797,"[40, 5, 37]"
2798,"[11, 4, 5]"
2799,"[33, 5, 6]"
2800,"[50, 28, 30]"
2801,"[37, 28, 45]"
2802,"[17, 26, 55]"
2803,"[58, 3, 28]"
2804,"[64, 26, 6]"
2805,"[48, 8, 55]"
2806,"[5, 59, 37]"
2807,"[8, 15, 39]"
2808,"[0, 32, 54]"
2809,"[17, 21, 31]"
2810,"[25, 6, 41]"
2811,"[9, 54, 17]"
2812,"[11, 4, 5]"
2813,"[1, 21, 41]"
2814,"[11, 4, 5]"
2815,"[11, 4, 5]"
2816,"[11, 4, 5]"
2817,"[50, 5, 47]"
2818,"[56, 41, 15]"
2819,"[57, 45, 25]"
2820,"[50, 58, 21]"
2821,"[25, 26, 6]"
2822,"[25, 35, 5]"
2823,"[8, 60, 20]"
2824,"[50, 35, 55]"
2825,"[56, 19, 59]"
2826,"[42, 60, 54]"
2827,"[41, 45, 54]"
2828,"[8, 33, 28]"
2829,"[11, 4, 5]"
2830,"[24, 19, 21]"
2831,"[11, 4, 5]"
2832,"[57, 11, 39]"
2833,"[18, 60, 4]"
2834,"[57, 45, 22]"
2835,"[0, 21, 23]"
2836,"[0, 1, 5]"
2837,"[57, 19, 13]"
2838,"[3, 60, 45]"
2839,"[25, 29, 6]"
2840,"[43, 4, 21]"
2841,"[24, 56, 26]"
2842,"[34, 28, 21]"
2843,"[35, 4, 29]"
2844,"[48, 26, 6]"
2845,"[28, 45, 55]"
2846,"[0, 17, 39]"
2847,"[32, 49, 6]"
2848,"[4, 5, 30]"
2849,"[1, 35, 28]"
2850,"[11, 4, 5]"
2851,"[26, 4, 55]"
2852,"[35, 5, 62]"
2853,"[57, 44, 37]"
2854,"[40, 49, 21]"
2855,"[0, 41, 60]"
2856,"[57, 44, 37]"
2857,"[25, 28, 41]"
2858,"[57, 42, 19]"
2859,"[36, 54, 60]"
2860,"[41, 59, 28]"
2861,"[50, 4, 63]"
2862,"[64, 26, 6]"
