,pred_hy
1931,"[42, 13, 54]"
1932,"[42, 13, 54]"
1933,"[31, 29, 55]"
1934,"[28, 61, 47]"
1935,"[56, 28, 54]"
1936,"[40, 41, 43]"
1937,"[28, 62, 47]"
1938,"[48, 36, 60]"
1939,"[48, 36, 60]"
1940,"[56, 11, 60]"
1941,"[41, 35, 52]"
1942,"[41, 35, 52]"
1943,"[50, 19, 60]"
1944,"[50, 19, 60]"
1945,"[50, 19, 60]"
1946,"[50, 19, 60]"
1947,"[57, 12, 54]"
1948,"[57, 12, 54]"
1949,"[57, 12, 54]"
1950,"[29, 38, 39]"
1951,"[48, 34, 31]"
1952,"[57, 19, 44]"
1953,"[57, 19, 44]"
1954,"[34, 13, 39]"
1955,"[25, 35, 54]"
1956,"[50, 60, 54]"
1957,"[50, 60, 54]"
1958,"[50, 60, 54]"
1959,"[44, 22, 52]"
1960,"[44, 22, 52]"
1961,"[56, 19, 12]"
1962,"[41, 19, 57]"
1963,"[43, 28, 38]"
1964,"[24, 60, 53]"
1965,"[57, 34, 37]"
1966,"[57, 34, 37]"
1967,"[57, 34, 37]"
1968,"[40, 53, 29]"
1969,"[17, 61, 54]"
1970,"[17, 61, 54]"
1971,"[13, 12, 61]"
1972,"[35, 60, 23]"
1973,"[35, 60, 23]"
1974,"[25, 27, 61]"
1975,"[25, 27, 61]"
1976,"[42, 27, 61]"
1977,"[40, 34, 31]"
1978,"[0, 56, 19]"
1979,"[15, 61, 47]"
1980,"[53, 54, 39]"
1981,"[53, 54, 39]"
1982,"[48, 35, 37]"
1983,"[48, 35, 37]"
1984,"[58, 13, 15]"
1985,"[35, 28, 55]"
1986,"[54, 17, 62]"
1987,"[46, 58, 54]"
1988,"[24, 34, 56]"
1989,"[24, 56, 34]"
1990,"[24, 56, 34]"
1991,"[12, 13, 62]"
1992,"[53, 22, 47]"
1993,"[32, 56, 54]"
1994,"[60, 22, 23]"
1995,"[19, 37, 54]"
1996,"[19, 60, 46]"
1997,"[19, 60, 46]"
1998,"[40, 49, 39]"
1999,"[40, 49, 39]"
2000,"[57, 20, 38]"
2001,"[0, 33, 19]"
2002,"[26, 52, 13]"
2003,"[64, 43, 6]"
2004,"[64, 43, 6]"
2005,"[28, 61, 22]"
2006,"[48, 46, 38]"
2007,"[48, 27, 59]"
2008,"[49, 51, 31]"
2009,"[42, 61, 31]"
2010,"[25, 61, 31]"
2011,"[25, 61, 31]"
2012,"[25, 61, 31]"
2013,"[25, 61, 31]"
2014,"[24, 33, 34]"
2015,"[40, 35, 37]"
2016,"[56, 17, 38]"
2017,"[2, 60, 62]"
2018,"[56, 58, 21]"
2019,"[48, 2, 63]"
2020,"[48, 2, 63]"
2021,"[57, 27, 53]"
2022,"[57, 27, 53]"
2023,"[34, 59, 47]"
2024,"[34, 59, 47]"
2025,"[56, 2, 55]"
2026,"[56, 2, 55]"
2027,"[48, 2, 52]"
2028,"[13, 37, 38]"
2029,"[19, 38, 23]"
2030,"[48, 25, 42]"
2031,"[0, 33, 54]"
2032,"[24, 38, 47]"
2033,"[57, 59, 37]"
2034,"[57, 59, 37]"
2035,"[57, 59, 37]"
2036,"[54, 60, 46]"
2037,"[46, 60, 54]"
2038,"[46, 60, 54]"
2039,"[35, 38, 31]"
2040,"[35, 38, 31]"
2041,"[35, 61, 15]"
2042,"[0, 35, 55]"
2043,"[32, 35, 55]"
2044,"[61, 27, 29]"
2045,"[40, 46, 38]"
2046,"[32, 43, 38]"
2047,"[32, 43, 38]"
2048,"[40, 59, 27]"
2049,"[40, 27, 59]"
2050,"[43, 54, 30]"
2051,"[49, 53, 33]"
2052,"[40, 19, 15]"
2053,"[40, 19, 15]"
2054,"[58, 28, 13]"
2055,"[58, 28, 13]"
2056,"[57, 47, 23]"
2057,"[57, 47, 23]"
2058,"[56, 19, 44]"
2059,"[56, 19, 44]"
2060,"[33, 60, 6]"
2061,"[40, 13, 23]"
2062,"[40, 25, 42]"
2063,"[40, 25, 42]"
2064,"[0, 43, 38]"
2065,"[25, 13, 47]"
2066,"[16, 52, 39]"
2067,"[48, 18, 60]"
2068,"[48, 18, 60]"
2069,"[48, 18, 60]"
2070,"[24, 42, 61]"
2071,"[24, 42, 61]"
2072,"[48, 31, 39]"
2073,"[48, 31, 39]"
2074,"[33, 19, 12]"
2075,"[49, 25, 57]"
2076,"[25, 49, 57]"
2077,"[32, 62, 47]"
2078,"[57, 37, 39]"
2079,"[57, 37, 39]"
2080,"[33, 58, 21]"
2081,"[29, 43, 53]"
2082,"[40, 54, 15]"
2083,"[57, 19, 45]"
2084,"[40, 19, 28]"
2085,"[50, 13, 62]"
2086,"[50, 13, 62]"
2087,"[50, 13, 62]"
2088,"[32, 33, 54]"
2089,"[56, 26, 43]"
2090,"[59, 13, 39]"
2091,"[59, 13, 39]"
2092,"[59, 13, 39]"
2093,"[16, 34, 55]"
2094,"[40, 31, 39]"
2095,"[56, 27, 53]"
2096,"[56, 27, 53]"
2097,"[40, 30, 39]"
2098,"[40, 30, 39]"
2099,"[48, 58, 6]"
2100,"[0, 34, 63]"
2101,"[24, 34, 48]"
2102,"[48, 27, 39]"
2103,"[49, 13, 54]"
2104,"[33, 34, 37]"
2105,"[27, 19, 13]"
2106,"[19, 27, 13]"
2107,"[16, 56, 13]"
2108,"[16, 56, 13]"
2109,"[28, 13, 60]"
2110,"[28, 13, 60]"
2111,"[57, 42, 29]"
2112,"[47, 38, 30]"
2113,"[17, 52, 47]"
2114,"[56, 41, 19]"
2115,"[56, 41, 19]"
2116,"[8, 61, 62]"
2117,"[0, 62, 47]"
2118,"[24, 48, 39]"
2119,"[34, 39, 47]"
2120,"[34, 39, 47]"
2121,"[59, 29, 38]"
2122,"[35, 28, 61]"
2123,"[56, 26, 38]"
2124,"[40, 27, 39]"
2125,"[19, 13, 31]"
2126,"[19, 13, 31]"
2127,"[49, 34, 38]"
2128,"[25, 13, 22]"
2129,"[25, 13, 22]"
2130,"[35, 28, 62]"
2131,"[35, 28, 62]"
2132,"[48, 28, 54]"
2133,"[32, 58, 13]"
2134,"[65, 62, 7]"
2135,"[65, 62, 7]"
2136,"[65, 62, 7]"
2137,"[32, 62, 22]"
2138,"[59, 22, 39]"
2139,"[13, 61, 46]"
2140,"[24, 33, 59]"
2141,"[24, 33, 59]"
2142,"[56, 41, 54]"
2143,"[43, 37, 47]"
2144,"[53, 60, 37]"
2145,"[37, 60, 53]"
2146,"[35, 38, 30]"
2147,"[35, 38, 30]"
2148,"[46, 13, 62]"
2149,"[46, 13, 62]"
2150,"[46, 13, 62]"
2151,"[46, 13, 62]"
2152,"[46, 13, 62]"
2153,"[49, 54, 47]"
2154,"[11, 43, 52]"
2155,"[58, 44, 13]"
2156,"[58, 44, 13]"
2157,"[58, 44, 13]"
2158,"[48, 5, 55]"
2159,"[56, 37, 39]"
2160,"[48, 0, 19]"
2161,"[0, 48, 19]"
2162,"[56, 35, 23]"
2163,"[16, 43, 54]"
2164,"[49, 60, 29]"
2165,"[32, 48, 19]"
2166,"[45, 22, 55]"
2167,"[40, 34, 30]"
2168,"[0, 60, 13]"
2169,"[0, 60, 13]"
2170,"[0, 60, 13]"
2171,"[0, 60, 13]"
2172,"[0, 60, 13]"
2173,"[0, 60, 13]"
2174,"[0, 60, 13]"
2175,"[49, 59, 38]"
2176,"[49, 59, 38]"
2177,"[32, 60, 13]"
2178,"[32, 60, 13]"
2179,"[57, 13, 15]"
2180,"[57, 13, 15]"
2181,"[33, 59, 30]"
2182,"[33, 59, 30]"
2183,"[36, 54, 63]"
2184,"[25, 19, 39]"
2185,"[48, 57, 18]"
2186,"[38, 18, 62]"
2187,"[62, 18, 38]"
2188,"[52, 39, 15]"
2189,"[52, 15, 39]"
2190,"[52, 15, 39]"
2191,"[52, 15, 39]"
2192,"[49, 19, 22]"
2193,"[49, 19, 22]"
2194,"[48, 60, 6]"
2195,"[33, 11, 57]"
2196,"[57, 19, 46]"
2197,"[57, 19, 46]"
2198,"[57, 19, 46]"
2199,"[32, 40, 19]"
2200,"[32, 35, 61]"
2201,"[33, 53, 31]"
2202,"[58, 34, 23]"
2203,"[19, 13, 30]"
2204,"[33, 5, 62]"
2205,"[33, 5, 62]"
2206,"[0, 40, 54]"
2207,"[40, 0, 54]"
2208,"[40, 49, 53]"
2209,"[42, 53, 38]"
2210,"[42, 53, 38]"
2211,"[42, 53, 38]"
2212,"[40, 57, 18]"
2213,"[19, 51, 36]"
2214,"[48, 34, 37]"
2215,"[48, 34, 37]"
2216,"[48, 34, 37]"
2217,"[64, 62, 7]"
2218,"[16, 33, 13]"
2219,"[16, 33, 13]"
2220,"[16, 43, 19]"
2221,"[48, 19, 12]"
2222,"[56, 50, 54]"
2223,"[56, 50, 54]"
2224,"[0, 35, 62]"
2225,"[0, 62, 22]"
2226,"[13, 29, 47]"
2227,"[48, 11, 60]"
2228,"[48, 11, 60]"
2229,"[27, 34, 43]"
2230,"[29, 53, 38]"
2231,"[29, 53, 38]"
2232,"[53, 29, 38]"
2233,"[58, 28, 47]"
2234,"[37, 38, 47]"
2235,"[34, 53, 13]"
2236,"[34, 13, 53]"
2237,"[56, 50, 19]"
2238,"[56, 50, 19]"
2239,"[34, 35, 39]"
2240,"[40, 34, 37]"
2241,"[25, 34, 43]"
2242,"[25, 34, 43]"
2243,"[26, 19, 58]"
2244,"[26, 19, 58]"
2245,"[56, 42, 29]"
2246,"[56, 42, 29]"
2247,"[56, 42, 29]"
2248,"[49, 30, 55]"
2249,"[17, 19, 60]"
2250,"[34, 44, 52]"
2251,"[33, 54, 41]"
2252,"[33, 54, 41]"
2253,"[34, 19, 29]"
2254,"[34, 19, 29]"
2255,"[34, 19, 29]"
2256,"[16, 34, 62]"
2257,"[13, 29, 22]"
2258,"[41, 58, 13]"
2259,"[33, 19, 45]"
2260,"[45, 61, 47]"
2261,"[40, 60, 6]"
2262,"[56, 20, 38]"
2263,"[56, 20, 38]"
2264,"[56, 20, 38]"
2265,"[57, 28, 13]"
2266,"[24, 40, 59]"
2267,"[34, 60, 23]"
2268,"[34, 60, 23]"
2269,"[42, 27, 58]"
2270,"[42, 27, 58]"
2271,"[58, 27, 42]"
2272,"[13, 54, 30]"
2273,"[35, 45, 55]"
2274,"[35, 45, 55]"
2275,"[35, 45, 55]"
2276,"[35, 45, 55]"
2277,"[48, 17, 38]"
2278,"[48, 17, 38]"
2279,"[37, 38, 22]"
2280,"[48, 60, 21]"
2281,"[47, 46, 55]"
2282,"[47, 46, 55]"
2283,"[48, 26, 43]"
2284,"[25, 35, 13]"
2285,"[24, 33, 53]"
2286,"[42, 37, 61]"
2287,"[56, 13, 15]"
2288,"[25, 27, 60]"
2289,"[43, 13, 30]"
2290,"[40, 23, 47]"
2291,"[34, 55, 15]"
2292,"[34, 15, 55]"
2293,"[48, 27, 53]"
2294,"[42, 19, 39]"
2295,"[42, 19, 39]"
2296,"[59, 34, 35]"
2297,"[38, 11, 62]"
2298,"[62, 11, 38]"
2299,"[25, 43, 59]"
2300,"[25, 19, 59]"
2301,"[49, 19, 35]"
2302,"[49, 31, 55]"
2303,"[49, 55, 31]"
2304,"[49, 55, 31]"
2305,"[19, 29, 39]"
2306,"[19, 29, 39]"
2307,"[40, 59, 30]"
2308,"[31, 54, 47]"
2309,"[31, 54, 47]"
2310,"[33, 50, 54]"
2311,"[56, 19, 46]"
2312,"[56, 2, 61]"
2313,"[34, 27, 38]"
2314,"[29, 37, 55]"
2315,"[55, 46, 22]"
2316,"[55, 46, 22]"
2317,"[24, 13, 54]"
2318,"[34, 29, 54]"
2319,"[49, 29, 57]"
2320,"[34, 38, 31]"
2321,"[40, 41, 19]"
2322,"[31, 54, 22]"
2323,"[31, 54, 22]"
2324,"[41, 60, 13]"
2325,"[27, 19, 47]"
2326,"[19, 27, 47]"
2327,"[19, 27, 47]"
2328,"[42, 58, 31]"
2329,"[42, 58, 30]"
2330,"[58, 42, 30]"
2331,"[60, 15, 47]"
2332,"[41, 34, 52]"
2333,"[41, 34, 52]"
2334,"[34, 53, 22]"
2335,"[34, 53, 22]"
2336,"[34, 53, 22]"
2337,"[34, 53, 22]"
2338,"[40, 53, 31]"
2339,"[65, 59, 45]"
2340,"[35, 37, 38]"
2341,"[35, 37, 38]"
2342,"[48, 59, 37]"
2343,"[45, 62, 22]"
2344,"[50, 61, 47]"
2345,"[27, 43, 39]"
2346,"[27, 43, 39]"
2347,"[61, 38, 6]"
2348,"[26, 60, 54]"
2349,"[62, 38, 6]"
2350,"[59, 53, 47]"
2351,"[29, 22, 47]"
2352,"[29, 22, 47]"
2353,"[58, 45, 13]"
2354,"[58, 13, 45]"
2355,"[42, 60, 30]"
2356,"[13, 53, 39]"
2357,"[13, 53, 39]"
2358,"[23, 29, 63]"
2359,"[59, 38, 31]"
2360,"[48, 41, 54]"
2361,"[48, 41, 54]"
2362,"[13, 19, 37]"
2363,"[57, 44, 13]"
2364,"[43, 19, 28]"
2365,"[24, 48, 53]"
2366,"[48, 24, 53]"
2367,"[25, 19, 53]"
2368,"[41, 52, 39]"
2369,"[56, 37, 53]"
2370,"[0, 58, 47]"
2371,"[48, 12, 54]"
2372,"[59, 35, 39]"
2373,"[12, 60, 22]"
2374,"[0, 34, 55]"
2375,"[17, 47, 55]"
2376,"[24, 42, 58]"
2377,"[43, 54, 15]"
2378,"[40, 22, 23]"
2379,"[40, 59, 37]"
2380,"[40, 59, 37]"
2381,"[48, 19, 45]"
2382,"[56, 49, 42]"
2383,"[56, 49, 42]"
2384,"[58, 50, 13]"
2385,"[48, 57, 6]"
2386,"[48, 57, 6]"
2387,"[59, 53, 22]"
2388,"[4, 61, 55]"
2389,"[4, 61, 55]"
2390,"[40, 41, 54]"
2391,"[11, 51, 54]"
2392,"[48, 35, 23]"
2393,"[48, 35, 23]"
2394,"[13, 60, 45]"
2395,"[49, 35, 54]"
2396,"[48, 57, 11]"
2397,"[48, 57, 11]"
2398,"[48, 57, 11]"
2399,"[44, 52, 39]"
2400,"[44, 52, 39]"
2401,"[24, 42, 60]"
2402,"[24, 42, 60]"
2403,"[24, 42, 60]"
2404,"[24, 42, 60]"
2405,"[43, 51, 36]"
2406,"[25, 53, 54]"
2407,"[40, 19, 45]"
2408,"[40, 19, 45]"
2409,"[43, 28, 54]"
2410,"[43, 28, 54]"
2411,"[48, 45, 54]"
2412,"[57, 34, 23]"
2413,"[48, 5, 61]"
2414,"[57, 27, 25]"
2415,"[40, 35, 23]"
2416,"[43, 36, 63]"
2417,"[47, 53, 39]"
2418,"[61, 46, 47]"
2419,"[61, 46, 47]"
2420,"[50, 61, 22]"
2421,"[25, 61, 37]"
2422,"[59, 61, 15]"
2423,"[48, 50, 19]"
2424,"[48, 50, 19]"
2425,"[35, 60, 15]"
2426,"[60, 39, 23]"
2427,"[38, 43, 46]"
2428,"[57, 42, 30]"
2429,"[32, 34, 55]"
2430,"[19, 35, 31]"
2431,"[16, 57, 22]"
2432,"[16, 57, 22]"
2433,"[49, 62, 31]"
2434,"[56, 32, 13]"
2435,"[19, 59, 29]"
2436,"[59, 19, 29]"
2437,"[59, 19, 29]"
